idposition,idcollar,acquisitiontime,scts,origincode,ecefx,ecefy,ecefz,latitude,longitude,height,dop,idfixtype,positionerror,satcount,ch01satid,ch01satcnr,ch02satid,ch02satcnr,ch03satid,ch03satcnr,ch04satid,ch04satcnr,ch05satid,ch05satcnr,ch06satid,ch06satcnr,ch07satid,ch07satcnr,ch08satid,ch08satcnr,ch09satid,ch09satcnr,ch10satid,ch10satcnr,ch11satid,ch11satcnr,ch12satid,ch12satcnr,idmortalitystatus,activity,mainvoltage,backupvoltage,temperature,transformedx,transformedy
59000639,1000001,2018-07-10T06:26:43,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.42,21,NA,NA
59000456,1000001,2000-01-01T04:01:41,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,26,NA,NA
59000479,1000001,2018-07-10T03:46:40,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.44,3.44,27,NA,NA
59000484,1000001,2000-01-01T05:22:13,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,25,NA,NA
59000494,1000001,2018-07-10T03:56:43,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,27,NA,NA
59000507,1000001,2018-07-10T04:28:58,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,27,NA,NA
59000515,1000001,2018-07-10T04:34:26,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,28,NA,NA
59000523,1000001,2018-07-10T04:45:01,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,27,NA,NA
59000532,1000001,2000-01-01T12:37:05,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,24,NA,NA
59000553,1000001,2000-01-01T17:13:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,19,NA,NA
59000561,1000001,2018-07-10T04:58:22,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,23,NA,NA
59000575,1000001,2018-07-10T05:44:27,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,22,NA,NA
59000594,1000001,2000-01-01T18:31:41,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.36,3.36,19,NA,NA
59000603,1000001,2018-07-09T17:46:42,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.44,3.44,28,NA,NA
59000610,1000001,2000-01-01T19:32:16,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.36,3.36,20,NA,NA
59000620,1000001,2000-01-01T21:08:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,26,NA,NA
59000627,1000001,2018-07-09T18:18:16,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,29,NA,NA
59000635,1000001,2018-07-10T06:16:38,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.42,3.42,22,NA,NA
59000646,1000001,2000-01-01T22:38:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,27,NA,NA
59000653,1000001,2000-01-01T23:38:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,27,NA,NA
59000459,1000001,2000-01-01T04:02:18,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,20,NA,NA
59000471,1000001,2000-01-01T05:01:41,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,20,NA,NA
59000488,1000001,2000-01-01T06:02:23,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,19,NA,NA
59000496,1000001,2018-07-10T03:59:33,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,27,NA,NA
59000506,1000001,2018-07-10T04:26:16,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,27,NA,NA
59000516,1000001,2000-01-01T07:28:56,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,26,NA,NA
59000528,1000001,2000-01-01T10:47:02,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,23,NA,NA
59000531,1000001,2000-01-01T12:01:39,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.42,3.44,22,NA,NA
59000546,1000001,2000-01-01T16:01:41,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.36,3.38,19,NA,NA
59000562,1000001,2018-07-10T05:01:38,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.44,3.44,23,NA,NA
59000574,1000001,2018-07-10T05:41:43,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,22,NA,NA
59000598,1000001,2018-07-09T17:29:03,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.46,3.46,28,NA,NA
59000604,1000001,2018-07-09T17:48:22,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000612,1000001,2018-07-09T17:56:42,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,29,NA,NA
59000618,1000001,2000-01-01T20:38:46,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.4,26,NA,NA
59000630,1000001,2018-07-09T18:36:19,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,27,NA,NA
59000638,1000001,2018-07-10T06:23:57,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.42,21,NA,NA
59000643,1000001,2018-07-10T06:35:02,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,21,NA,NA
59000654,1000001,2000-01-01T23:44:25,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,27,NA,NA
59000659,1000001,2000-01-02T01:08:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,27,NA,NA
59000669,1000001,2000-01-02T05:51:41,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,26,NA,NA
59000675,1000001,2000-01-02T08:32:13,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,27,NA,NA
59000681,1000001,2018-07-09T19:31:38,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.44,3.44,28,NA,NA
59000689,1000001,2000-01-02T12:37:12,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,26,NA,NA
59000697,1000001,2018-07-09T20:03:25,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,27,NA,NA
59000709,1000001,2000-01-02T16:42:08,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,25,NA,NA
59000714,1000001,2000-01-02T20:17:11,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,22,NA,NA
59000721,1000001,2018-07-09T20:49:51,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,27,NA,NA
59000731,1000001,2000-01-03T07:16:31,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,26,NA,NA
59000738,1000001,2000-01-03T16:33:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,24,NA,NA
59000746,1000001,2000-01-04T07:46:16,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,27,NA,NA
59000752,1000001,2000-01-04T09:48:43,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,26,NA,NA
59000764,1000001,2018-07-09T21:37:40,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000768,1000001,2018-07-09T21:54:14,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000776,1000001,2000-01-05T13:43:39,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,27,NA,NA
59000793,1000001,2018-07-09T22:26:47,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000797,1000001,2018-07-09T22:37:44,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000810,1000001,2018-07-09T23:23:44,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000818,1000001,2018-07-10T00:03:23,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000824,1000001,2018-07-10T00:24:57,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,26,NA,NA
59000831,1000001,2018-07-10T00:58:22,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,28,NA,NA
59000837,1000001,2018-07-10T01:20:38,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000984,1000001,2000-01-01T14:01:02,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,25,NA,NA
59000993,1000001,2000-01-01T20:08:24,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,24,NA,NA
59001003,1000001,2000-01-01T23:18:50,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.04,22,NA,NA
59001012,1000001,2000-01-02T02:48:50,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.38,2.34,24,NA,NA
59000388,1000001,2000-01-01T02:01:41,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,26,NA,NA
59000421,1000001,2000-01-01T02:36:53,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,27,NA,NA
59000400,1000001,2018-07-10T01:50:17,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,28,NA,NA
59000413,1000001,2018-07-10T02:34:48,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,28,NA,NA
59000453,1000001,2018-07-10T03:07:20,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,28,NA,NA
59000466,1000001,2018-07-10T03:31:31,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,26,NA,NA
59000387,1000001,2018-03-15T08:56:24,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,23,NA,NA
59000412,1000001,2018-03-15T12:56:25,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.38,3.38,23,NA,NA
59000442,1000001,2018-03-18T20:21:29,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,17,NA,NA
59000447,1000001,2018-03-19T00:01:39,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.4,3.4,18,NA,NA
59000640,1000001,2018-07-09T18:55:32,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,29,NA,NA
59000650,1000001,2018-07-10T07:01:40,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.42,3.42,22,NA,NA
59000661,1000001,2000-01-02T01:38:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.4,3.4,27,NA,NA
59000667,1000001,2000-01-02T04:01:51,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,23,NA,NA
59000673,1000001,2000-01-02T07:34:52,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,22,NA,NA
59000685,1000001,2000-01-02T10:34:45,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.44,26,NA,NA
59000694,1000001,2018-07-09T19:52:44,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000702,1000001,2018-07-09T20:17:10,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000704,1000001,2018-07-09T20:25:29,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000713,1000001,2018-07-09T20:42:02,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000723,1000001,2018-07-09T20:55:15,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.44,3.44,28,NA,NA
59000734,1000001,2000-01-03T12:28:51,2018-07-10T09:30:45,C,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.42,3.42,25,NA,NA
